8137,4457,,user,go  on,2026-01-16 18:33:59.572797+00,2026-01-16 18:33:59.572797+00,,,,,,,sent,0.0,neutral
8141,4457,,user,try again,2026-01-16 18:45:16.000384+00,2026-01-16 18:45:16.000384+00,,,,,,,sent,0.0,neutral
8144,4457,,user,try again,2026-01-16 18:57:30.139732+00,2026-01-16 18:57:30.139732+00,,,,,,,sent,0.0,neutral
8147,4458,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 19:35:49.96529+00,2026-01-16 19:35:49.96529+00,,,,,,,sent,0.0,neutral
8149,4458,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 19:36:23.389663+00,2026-01-16 19:36:23.389663+00,,,,,,,sent,0.0,neutral
8151,4458,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 19:36:46.236685+00,2026-01-16 19:36:46.236685+00,,,,,,,sent,0.0,neutral
8153,4458,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 19:37:18.446912+00,2026-01-16 19:37:18.446912+00,,,,,,,sent,0.0,neutral
8155,4458,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 19:42:38.208958+00,2026-01-16 19:42:38.208958+00,,,,,,,sent,0.0,neutral
8157,4459,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-16 20:07:43.308122+00,2026-01-16 20:07:43.308122+00,,,,,,,sent,0.0,neutral
8159,4460,,user,"send a mail to om.jaiswal208@gmail.com about benefits of gym, in 3 mins from now, assume content",2026-01-16 20:57:19.900408+00,2026-01-16 20:57:19.900408+00,,,,,,,sent,0.0,neutral
8163,4461,,user,Your GR No : 32820 GR Date : 17-01-2026 Bill No : 3813 Bill Amount : 19414 Total Nag : 2.0 Total Freight : 320.00 Destination : HANUMANGARH9588955705 Ready To Transit For Any Help Please Contact Us : Delhi Malwa Transport Company PANIPAT M 9056316031 Admin https://macrosys.in/cargo/QWODVY32820.jpeg,2026-01-17 09:32:52.491075+00,2026-01-17 09:32:52.491075+00,,,,,,,sent,0.0,neutral
8165,4462,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 10:05:16.284053+00,2026-01-17 10:05:16.284053+00,,,,,,,sent,0.0,neutral
8167,4462,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 10:05:49.413956+00,2026-01-17 10:05:49.413956+00,,,,,,,sent,0.0,neutral
8169,4462,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 10:06:16.8455+00,2026-01-17 10:06:16.8455+00,,,,,,,sent,0.0,neutral
8171,4462,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 10:06:40.94603+00,2026-01-17 10:06:40.94603+00,,,,,,,sent,0.0,neutral
8173,4462,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 10:12:14.274424+00,2026-01-17 10:12:14.274424+00,,,,,,,sent,0.0,neutral
8175,4463,,user,Hi,2026-01-17 11:35:02.935315+00,2026-01-17 11:35:02.935315+00,,,,,,,sent,0.0,neutral
8177,4463,,user,Vicky bhaiya ke saath 3 baje ki meeting book karde,2026-01-17 11:35:27.281751+00,2026-01-17 11:35:27.281751+00,,,,,,,sent,0.0,neutral
8181,4463,,user,Haaan,2026-01-17 11:35:48.400935+00,2026-01-17 11:35:48.400935+00,,,,,,,sent,0.0,neutral
8185,4463,,user,Send link of event,2026-01-17 11:36:38.634624+00,2026-01-17 11:36:38.634624+00,,,,,,,sent,0.0,neutral
8187,4464,,user,User shared a pdf. but no meaningful text could be extracted.,2026-01-17 11:50:55.977747+00,2026-01-17 11:50:55.977747+00,,,,,,,sent,0.0,neutral
8205,4465,,user,Pending,2026-01-17 12:26:43.945002+00,2026-01-17 12:26:43.945002+00,,,,,,,sent,0.0,neutral
8214,4466,,user,Get all my calendar events,2026-01-17 13:08:57.023289+00,2026-01-17 13:08:57.023289+00,,,,,,,sent,0.0,neutral
8220,4469,,user,hey do i have a dashboard to view!?,2026-01-17 15:29:40.847225+00,2026-01-17 15:29:40.847225+00,,,,,,,sent,0.0,neutral
8223,4471,,user,User sent a voice note. Transcript: तो पहला thread यह हो गया कि company specific उठाना enterprise level और उनसे contact करना और उसके लिए number वाली चीज़ होकर ले मैं आपसे बात करूंगा कि वह क्यों जो भी platform वगैरह है और इनके ऊपर brainstorming करके कि कैसे enterprise close करने हैं और enterprise हम उठाने वाले हैं real estate के insurance के और एक दो अगर कोई अच्छा लगे वह यह us और middle east यह यह दो जगह अभी के लिए और saudi भी जाए लेना saudi भी हो गया ठीक है तो यह हो गया first thread अब दूसरा यह cold वाला हो गया इसके साथ साथ हम यह reactivation के ऊपर बात करते थे वह reactivation कौन सी leads होंगी रावन वाली वह हो रहा है उन पर कुछ अभी रावन जो रावन की पूरा leads है तो करना है कोई नहीं करना है उनको भी करना है हां तो उन पर क्या ideation हमारा नया offer pitch out करेंगे वह कितनी leads होंगी मतलब number एक idea पर पांच हज़ार से ज़्यादा हज़ारों में होगी तो उन पर तो उन पर हम वह वाली चीज़ ना कर दें जो जैसे कि हमने value के लिए बनाई थी with photos वाली उसमें specialized photos enterprise है या सोबारी वह तो ऐसे possible नहीं है या तो llm को दो हां यह idea तो company name में मेरे पर research है मेरे पर research agent तो है ही जो तानियुग के लिए बनाया था मैंने company name llm को दे दो llm से बोल दो कि if it is an enterprise तो उसको आप handle करो if it is not auto check लगाते हैं तो उसके लिए पहले उसके लिए पहले एक automation यह बनेगी ना कि सबका back data निकालेगी कि किधर काम कर रहा है नहीं नहीं इतना over मत करो बेकुल चलने वाली tv तो फिर कैसे करूंगा पता कैसे चलेगा enterprise हो या नहीं है एक check लगा दो llm का company name तो आपका domain से पता चलेगा email चलेगा domain से हमारे पास name email phone company name है company name जाएगा llm में llm बता देंगे enterprise से name email है या फिर अगर company name है तो हो जाएगा फिर bp है तो यह हो गया second part अब उसके अंदर मैं सोच रहा हूं कि यह जो enterprise वाली leads यह जो हमारी ख़ुद की leads है इन पर हम danube वाला scene कर सकते हैं photos का भी और wonderful है पता है मेरे को आधे का अधिन नहीं क्या बात है मेरे को उन्होंने बोला कि आपका वहां कह रहा मेरे को उन्होंने बाहर नहीं बोला बढ़िया किस चीज़ के लिए कुछ लोग मैंने निकाया meero में उनको समझा समझाने का भी time नहीं था मैंने बाद दिखाया बड़ा बड़ा तो उन्होंने बोला तुमने काम करा है अब बताओ उसको क्या हुआ मैंने कहा कुछ कहते ही हो गए उसका result दिखाओ यह बोल रहा मैं sir तीन सौ lead पर कहां से result आएगा यार मुझे एक बार बताओ ना अब वह पैसे नहीं दे रहे उसमें हम क्या करें हमें हां वह हमारी गलती है हां भाई अब मुझे बताओ हम पर पैसे नहीं थे नहीं नहीं वह लाखों का था वह लाखों की automation थे तो वह नहीं हुआ ना वह use ही नहीं करने दिया ना वह पास मोएंगे इस वाली चीज़ हुई वही ना तो मैंने भी तो निकल गई हां तो वह भी तो निकल गए अब जी वही तो बोल रहा हूं आप जैसे देखो सबसे पहला जो गलती निकलती हुई है अब जो हुआ तो हो गया अब वह जो चीज़ बनाई है ना उसको waste मत करो उसी को ऐसा मना दो कि execution हो सीधा कल को मैं उसको sas में डालता हूं कौन से sas में और अब maya की ai change हुआ है कि वह इतना robust हो जाए क्योंकि जब तक हमको return नहीं होगा तो हम फ़ालते हैं तो नहीं नहीं नहीं नहीं नहीं नहीं ठीक है यह दो thread हो गए और यह अच्छे ख्याल से thread है इसके ऊपर काम करता हूं अब marketing का thread बताओ आपका हफ़्ते में एक काम होगा सबसे important जो तीन दिन आ रही है उसमें एक दिन आपको training दिन यार एक चीज़ मैं बोल रहा हूं तो तीन दिन वाली चीज़ है थोड़ा time अभी fluctuate करेगा time fluctuate कर लो but एक दिन जो है वह time उनके हिसाब से बताओ training दे दिया आपको एक video वालों में आपको r and d रखकर training दे दिया है उसकी video का हमारा overall company का marketing level पढ़ा यार बताऊं video का मैं बताता हूं जितना महीने देखा है मैं आपको ground reality बताता हूं मैं खुद video वाला बनता हूं और मैंने इनकी videos देखी है मेरी quality और इनकी quality मैं आपको पता है ज़मीन आसमान,2026-01-17 15:37:05.881293+00,2026-01-17 15:37:05.881293+00,,,,,,,sent,0.0,neutral
8225,4471,,user,Is there a limit on recording whatsapp voice message,2026-01-17 15:40:07.815777+00,2026-01-17 15:40:07.815777+00,,,,,,,sent,0.0,neutral
8228,4473,,user,User sent a voice note. Transcript: maya do i have a meeting on monday,2026-01-17 17:40:21.172058+00,2026-01-17 17:40:21.172058+00,,,,,,,sent,0.0,neutral
8233,4475,,user,Schedule meeting with sahaj@ravan.ai 4:30 pm Dubai time,2026-01-17 19:50:11.305832+00,2026-01-17 19:50:11.305832+00,,,,,,,sent,0.0,neutral
8237,4475,,user,When did you schedule it for,2026-01-17 19:51:08.454049+00,2026-01-17 19:51:08.454049+00,,,,,,,sent,0.0,neutral
8239,4475,,user,?,2026-01-17 19:53:13.192198+00,2026-01-17 19:53:13.192198+00,,,,,,,sent,0.0,neutral
8241,4476,,user,Schedule a call with sahaj for 6 pm Indian time sahaj@ravan.ai,2026-01-18 10:22:39.3574+00,2026-01-18 10:22:39.3574+00,,,,,,,sent,0.0,neutral
8245,4477,,user,3 baje ki meeting add kar tushar ke saath tusharcdry@gmail.com,2026-01-18 10:24:40.753802+00,2026-01-18 10:24:40.753802+00,,,,,,,sent,0.0,neutral
8249,4477,,user,haan,2026-01-18 10:25:02.834151+00,2026-01-18 10:25:02.834151+00,,,,,,,sent,0.0,neutral
8253,4477,,user,om.jaiswal208@gmail.com try karo,2026-01-18 10:25:59.566825+00,2026-01-18 10:25:59.566825+00,,,,,,,sent,0.0,neutral
8256,4478,,user,"User replied to your message.
Your message: Meeting create karne ki koshish ki, लेकिन attendee email ""tusharcdry@gmail.com"" invalid लग रही है. एक बार email address confirm कर लो — shayad koi typo हो गया हो.

Sahi email bhej do तो मैं turant meeting add कर दूँ!
User's reply: vapis try kar",2026-01-18 11:22:16.55011+00,2026-01-18 11:22:16.55011+00,,,,,,,sent,0.0,neutral
8258,4478,,user,"tusharcdry@gmail.com 
isse try kar",2026-01-18 11:22:50.258138+00,2026-01-18 11:22:50.258138+00,,,,,,,sent,0.0,neutral
8262,4478,,user,kar,2026-01-18 11:23:28.115662+00,2026-01-18 11:23:28.115662+00,,,,,,,sent,0.0,neutral
8266,4478,,user,defaults,2026-01-18 11:23:58.038919+00,2026-01-18 11:23:58.038919+00,,,,,,,sent,0.0,neutral
8270,4480,,user,Schedule meeting for 3 pm Wednesday with prio@ravan.ai,2026-01-18 20:28:41.357864+00,2026-01-18 20:28:41.357864+00,,,,,,,sent,0.0,neutral
8274,4480,,user,Ok do it,2026-01-18 20:29:07.737688+00,2026-01-18 20:29:07.737688+00,,,,,,,sent,0.0,neutral
8278,4480,,user,remind me to drink water in 2 min,2026-01-18 20:34:36.322029+00,2026-01-18 20:34:36.322029+00,,,,,,,sent,0.0,neutral
8282,4480,,user,"User replied to your message.
Your message: Done ✅ Your meeting with prio@ravan.ai is scheduled for *3 PM this Wednesday* (January 21st). Here’s your Google Meet link: https://meet.google.com/zwz-jfeo-xfi

Let me know if you want to add any details or set a reminder!
User's reply: Reschedule this meeting to 4 pm Dubai time",2026-01-18 20:35:52.507087+00,2026-01-18 20:35:52.507087+00,,,,,,,sent,0.0,neutral
8286,4480,,user,What are my meetings today?,2026-01-18 20:37:04.109439+00,2026-01-18 20:37:04.109439+00,,,,,,,sent,0.0,neutral
8290,4480,,user,What are my meetings today,2026-01-18 20:49:42.161964+00,2026-01-18 20:49:42.161964+00,,,,,,,sent,0.0,neutral
8292,4480,,user,What are my meetings today?,2026-01-18 20:55:35.578645+00,2026-01-18 20:55:35.578645+00,,,,,,,sent,0.0,neutral
8294,4480,,user,What are my meetings today?,2026-01-18 21:08:50.247211+00,2026-01-18 21:08:50.247211+00,,,,,,,sent,0.0,neutral
8296,4480,,user,What are my meetings today?,2026-01-18 21:14:46.431863+00,2026-01-18 21:14:46.431863+00,,,,,,,sent,0.0,neutral
8298,4481,,user,get all my events,2026-01-18 21:17:48.785438+00,2026-01-18 21:17:48.785438+00,,,,,,,sent,0.0,neutral
8302,4480,,user,What are my meetings today?,2026-01-18 21:21:25.700809+00,2026-01-18 21:21:25.700809+00,,,,,,,sent,0.0,neutral
8304,4480,,user,What are my meetings today?,2026-01-18 21:22:41.130489+00,2026-01-18 21:22:41.130489+00,,,,,,,sent,0.0,neutral
8308,4480,,user,What are my meetings today?,2026-01-18 21:24:08.667778+00,2026-01-18 21:24:08.667778+00,,,,,,,sent,0.0,neutral
8310,4480,,user,What are my meetings today?,2026-01-18 21:26:19.138366+00,2026-01-18 21:26:19.138366+00,,,,,,,sent,0.0,neutral
8312,4480,,user,What are my meetings today maya>>,2026-01-18 21:27:33.920059+00,2026-01-18 21:27:33.920059+00,,,,,,,sent,0.0,neutral
8314,4480,,user,What are my meetings today maya>>,2026-01-18 21:28:08.032365+00,2026-01-18 21:28:08.032365+00,,,,,,,sent,0.0,neutral
8316,4480,,user,What are my meetings on 22nd,2026-01-18 21:29:03.077415+00,2026-01-18 21:29:03.077415+00,,,,,,,sent,0.0,neutral
8319,4482,,user,Hi,2026-01-18 22:48:26.415596+00,2026-01-18 22:48:26.415596+00,,,,,,,sent,0.0,neutral
8321,4482,,user,"Yes, boiling oats as a 4am snack",2026-01-18 22:48:57.392023+00,2026-01-18 22:48:57.392023+00,,,,,,,sent,0.0,neutral
8324,4484,,user,User sent a voice note. Transcript: hi maya meditation at the start for five no for six pm today,2026-01-19 09:33:32.896865+00,2026-01-19 09:33:32.896865+00,,,,,,,sent,0.0,neutral
8328,4484,,user,Add it to google calendar,2026-01-19 09:34:14.589558+00,2026-01-19 09:34:14.589558+00,,,,,,,sent,0.0,neutral
8331,4485,,user,[REDACTED_TOKEN],2026-01-19 10:57:00.325047+00,2026-01-19 10:57:00.325047+00,,,,,,,sent,0.0,neutral
8333,4486,,user,"Schedule meeting at 15:00"" (24-hour format)",2026-01-19 11:21:42.49746+00,2026-01-19 11:21:42.49746+00,,,,,,,sent,0.0,neutral
8337,4486,,user,prio@ravan.ai,2026-01-19 11:24:32.269081+00,2026-01-19 11:24:32.269081+00,,,,,,,sent,0.0,neutral
8340,4487,,user,User sent a voice note. Transcript: priority wise the priority for today the first task is create a plan of action to scrape to do the b d of real estate like सारी की सारी lead list बनानी है in the real estate insurance and solar कि किनको target करने वाले हैं then इसके ऊपर scraping करने के बाद इनकी data का wait करना है but till the data comes मन्नत के साथ meeting वगैरह यह second task होगा मन्नत के आंगत के साथ contact करके वह वाली चीज़ें ready करना कि उनके numbers वगैरह का क्या scene है फिर multi outreach system के बारे में सोचना कि linkedin outreach वगैरह ऐसे वह हम क्या करने वाले हैं कैसे करने वाले हैं उसके बारे में सोचना hyper personalized email sequence यह वैसे अलग हो गया मतलब यह वाली चीज़ मत लिखना hyper personalized email sequence बल्कि इसकी जगह हमें यह करना चाहिए कि first आप समझिए क्योंगे इसके बाद यह वाली चीज़ होनी चाहिए that is कि मैं पूरा brainstorm करूंगा कि पूरा campaign कैसे जाएगा क्योंकि scraping में एक से दो दिन लगेंगे आराम से तो उसके beach में हम यह वाला काम कर सकते हैं यह हो गया और फिर एक पूरा अलग task हो गया तो यह first task था उसके under के सब task हो गए एक second पूरा का पूरा अलग different task होगा जैसे कि lead reactivation campaign जो हमारे पास रावन की हज़ार lead पड़ी है उसके बारे में data beta collect करना वह leads लेना और यह प्रियों से बात करनी है और इनके ऊपर एक funnel type बनाना कि enterprise lead है तो उसको अलग तरीके से cater करेंगे मतलब उनके ऊपर फिर हम अलग तरीके से checkup करेंगे enrich करेंगे और उनको शायद थोड़ा और special outreach करेंगे तो एक automation ready करना जिससे enterprise अलग हो जाए वह अलग हो जाएगी और third पूरा एक third different task होगा that is maya की marketing मतलब इसके अंदर instagram वगैरह scroll करके माया के videos वगैरह के लिए एक अलग से माया के अंदर क्या content डलेगा virality वाला उसके ऊपर करना promotional वगैरह मतलब जो viral जाएगा उसके ऊपर सोचना और बढ़िया से हमें एक अच्छी quality वाली maya का content calendar बनाना है हां यह वाली चीज़ें करो एक बनाकर दो मेरे को बढ़िया सा plan of action और मेरे से इन सब चीज़ों के ऊपर बार बार पूछती हो कि यह हुआ नहीं हुआ please keep me updated over on this,2026-01-19 11:31:05.170728+00,2026-01-19 11:31:05.170728+00,,,,,,,sent,0.0,neutral
8342,4488,,user,User sent a voice note. Transcript: माया what's the pin code of जानकपुरी,2026-01-19 11:31:58.463036+00,2026-01-19 11:31:58.463036+00,,,,,,,sent,0.0,neutral
8344,4489,,user,send email to jiya@ravan.ai to check nazzrein videos,2026-01-19 11:32:31.239677+00,2026-01-19 11:32:31.239677+00,,,,,,,sent,0.0,neutral
8346,4489,,user,Also add to tell her to check that 25 has ben edited,2026-01-19 11:33:05.972692+00,2026-01-19 11:33:05.972692+00,,,,,,,sent,0.0,neutral
8348,4489,,user,"Yup , send her now",2026-01-19 11:33:39.607361+00,2026-01-19 11:33:39.607361+00,,,,,,,sent,0.0,neutral
8352,4489,,user,send it again,2026-01-19 11:34:06.776051+00,2026-01-19 11:34:06.776051+00,,,,,,,sent,0.0,neutral
8354,4490,,user,User sent a voice note. Transcript: maya from now on i want you to maintain a very clear list of mine of all the ideas whenever i tell you to add an idea just add it and whenever i ask you show me all of my ideas so i have this one idea right now like in the ravan i should start outreaching for the ai content creation clients like outreaching some jewelers and stuff like that and stuff like that so that may be very beneficial for us too and i have this plan of action too to implement this like i could scrape jewelers saas people and stuff like that and i can just show off what we have done till now and using that we can close clients also on that,2026-01-19 11:51:32.816998+00,2026-01-19 11:51:32.816998+00,,,,,,,sent,0.0,neutral
8356,4491,,user,hi,2026-01-19 12:57:48.354057+00,2026-01-19 12:57:48.354057+00,,,,,,,sent,0.0,neutral
8358,4492,,user,What's up,2026-01-19 15:05:49.627714+00,2026-01-19 15:05:49.627714+00,,,,,,,sent,0.0,neutral
8360,4493,,user,User sent a voice note. Transcript: hello maya listen to me i you have to remind me of two things first of all there is i have to update my budget book second it's a feature describe it fully what i'm saying remind me later the feature is you cannot remind me by a friend messages so what we can do we can create a utility message and we can check out every hour like did user tell us to remind him something if the time matches that utility then we'll gonna send that message and the message we have will have two two things remind me what's left or something like that then we'll click on that message you will remind us what the what the thing was about,2026-01-19 15:34:53.971218+00,2026-01-19 15:34:53.971218+00,,,,,,,sent,0.0,neutral
8363,4495,,user,"something like
fair enough, going for the jackpot 
what name should I put on hamper",2026-01-19 16:52:47.091792+00,2026-01-19 16:52:47.091792+00,,,,,,,sent,0.0,neutral
8365,4495,,user,flirty + light,2026-01-19 16:53:25.499263+00,2026-01-19 16:53:25.499263+00,,,,,,,sent,0.0,neutral
8367,4495,,user,"how about 
fair enough, what name to put on the hamper?
also prizes have a return prize/return gift/fee, so what do I get",2026-01-19 16:54:40.753023+00,2026-01-19 16:54:40.753023+00,,,,,,,sent,0.0,neutral
8369,4495,,user,softer fun not desperate,2026-01-19 16:55:15.802225+00,2026-01-19 16:55:15.802225+00,,,,,,,sent,0.0,neutral
8371,4495,,user,"and what be milady's name to put on hamper?
refine it
for sweet cheeky",2026-01-19 16:57:22.718916+00,2026-01-19 16:57:22.718916+00,,,,,,,sent,0.0,neutral
8373,4495,,user,is milady ok or too much,2026-01-19 16:57:50.505643+00,2026-01-19 16:57:50.505643+00,,,,,,,sent,0.0,neutral
8375,4496,,user,"best opening moves to put on bumble, unique, funny and catchy",2026-01-19 18:16:33.775953+00,2026-01-19 18:16:33.775953+00,,,,,,,sent,0.0,neutral
8377,4496,,user,"funny, flirty, unique, not boring, intersting",2026-01-19 18:17:20.281474+00,2026-01-19 18:17:20.281474+00,,,,,,,sent,0.0,neutral
8379,4496,,user,"something cooool you dumb fuck 
the one that makes a person think
not cringe ones",2026-01-19 18:18:23.789288+00,2026-01-19 18:18:23.789288+00,,,,,,,sent,0.0,neutral
8381,4497,,user,"""Can you help me create a sales pitch?""",2026-01-20 21:37:35.004477+00,2026-01-20 21:37:35.004477+00,,,,,,,sent,0.0,neutral
8383,4498,,user,naseena@esanad.com 5 pm Dubai time today,2026-01-21 07:54:50.465087+00,2026-01-21 07:54:50.465087+00,,,,,,,sent,0.0,neutral
8385,4498,,user,Meeting schedule,2026-01-21 07:55:30.551753+00,2026-01-21 07:55:30.551753+00,,,,,,,sent,0.0,neutral
8387,4498,,user,Idiot schedule a meeting with her for 5 pm,2026-01-21 07:56:08.872474+00,2026-01-21 07:56:08.872474+00,,,,,,,sent,0.0,neutral
8391,4498,,user,No 5 pm Dubai time,2026-01-21 07:56:53.788813+00,2026-01-21 07:56:53.788813+00,,,,,,,sent,0.0,neutral
8395,4498,,user,Feedback when I said email and time you should have directly told me meeting first as priority not email,2026-01-21 08:09:34.917995+00,2026-01-21 08:09:34.917995+00,,,,,,,sent,0.0,neutral
8399,4499,,user,User sent a voice note. Transcript: maya so i have this closerx project for closerx we have to create landing page landing page will be assigned to prio ads will be assigned to manhat and the back end work will be assigned to om,2026-01-21 10:33:26.570142+00,2026-01-21 10:33:26.570142+00,,,,,,,sent,0.0,neutral
8401,4499,,user,schedule a meeting with ahmad.kamal@ravan.ai 9 pm dubai time,2026-01-21 10:34:51.88828+00,2026-01-21 10:34:51.88828+00,,,,,,,sent,0.0,neutral
8405,4499,,user,Create meeting,2026-01-21 10:35:44.124415+00,2026-01-21 10:35:44.124415+00,,,,,,,sent,0.0,neutral
8409,4499,,user,ahmed.kamal@ravan.ai,2026-01-21 10:39:14.10411+00,2026-01-21 10:39:14.10411+00,,,,,,,sent,0.0,neutral
8411,4499,,user,yes update,2026-01-21 10:39:33.38727+00,2026-01-21 10:39:33.38727+00,,,,,,,sent,0.0,neutral
8414,4499,,user,do it,2026-01-21 10:40:15.644373+00,2026-01-21 10:40:15.644373+00,,,,,,,sent,0.0,neutral
8418,4500,,user,Remove the meeting with ahmad,2026-01-21 11:01:13.440875+00,2026-01-21 11:01:13.440875+00,,,,,,,sent,0.0,neutral
8422,4500,,user,Can’t see it remvoed,2026-01-21 11:02:03.650962+00,2026-01-21 11:02:03.650962+00,,,,,,,sent,0.0,neutral
8426,4501,,user,Remove meeting with prio today,2026-01-21 11:56:36.957826+00,2026-01-21 11:56:36.957826+00,,,,,,,sent,0.0,neutral
8430,4501,,user,Yes,2026-01-21 11:57:01.31487+00,2026-01-21 11:57:01.31487+00,,,,,,,sent,0.0,neutral
8434,4502,,user,hello,2026-01-21 12:27:40.955769+00,2026-01-21 12:27:40.955769+00,,,,,,,sent,0.0,neutral
8436,4502,,user,"yep i am doing well , how are you today",2026-01-21 12:28:13.317614+00,2026-01-21 12:28:13.317614+00,,,,,,,sent,0.0,neutral
8438,4502,,user,get me a link to connect my emial,2026-01-21 12:29:02.223686+00,2026-01-21 12:29:02.223686+00,,,,,,,sent,0.0,neutral
8440,4502,,user,i want to connect new one,2026-01-21 12:29:43.07704+00,2026-01-21 12:29:43.07704+00,,,,,,,sent,0.0,neutral
8442,4502,,user,just wanted to know that you are connected to my email right ?,2026-01-21 12:31:41.855892+00,2026-01-21 12:31:41.855892+00,,,,,,,sent,0.0,neutral
8444,4502,,user,make me a sheet,2026-01-21 12:32:06.584718+00,2026-01-21 12:32:06.584718+00,,,,,,,sent,0.0,neutral
8446,4502,,user,"ok that would be fine and add this data that i am giving you right now 
https://docs.google.com/spreadsheets/d/17QhCGMHHn3sWPZmSQEE0rkYsqXVLbQN9eaUGGPP1R-Y/edit?usp=sharing",2026-01-21 12:33:32.478839+00,2026-01-21 12:33:32.478839+00,,,,,,,sent,0.0,neutral
8448,4502,,user,make me a new one,2026-01-21 12:34:05.108082+00,2026-01-21 12:34:05.108082+00,,,,,,,sent,0.0,neutral
8453,4502,,user,what error are you getting write now,2026-01-21 12:35:00.583643+00,2026-01-21 12:35:00.583643+00,,,,,,,sent,-0.2857,negative
8455,4502,,user,mark a date on my calendar,2026-01-21 12:35:48.09508+00,2026-01-21 12:35:48.09508+00,,,,,,,sent,0.0,neutral
